ID,GROUP,VALUE,presses_pre,presses_post,presses_post1,presses_post2,presses_post3,presses_reacquisition,presses_change,habit_index,trainingPressingRate,trainingPressingRateExcludingLastRun
223,3,devalued,4.20126321409392,1.91993516374856,3.54680029738254,1.76002743519509,0.452977758668056,0.100114982548028,-2.28132805034536,1.87019754482782,3.6646449252604,3.59737497645313
223,3,baseline,0,0,0,0,0,0,0,1.87019754482782,3.6646449252604,3.59737497645313
224,3,valued,4.6768276921401,4.17869539612492,3.79157593365432,4.54132880131917,4.20318145340129,3.71615670588775,-0.498132296015178,3.92297313915349,3.6584039924322,3.50398024058688
224,3,devalued,4.53792347286856,0.116818037699899,0.149902719550865,0.100415827756786,0.100135565792047,0,-4.42110543516866,3.92297313915349,3.6584039924322,3.50398024058688
224,3,baseline,0,0,0,0,0,0,0,3.92297313915349,3.6584039924322,3.50398024058688
225,3,valued,3.55723457652699,3.34632560444966,3.4483308819891,3.13849385250451,3.45215207885538,3.03731191759902,-0.210908972077323,2.61083783361137,2.4159154799726,2.290918601814
225,3,devalued,3.33800250500537,0.516255699316674,0.400264034610712,0.350074153582373,0.798428909756938,0.0835181737100543,-2.82174680568869,2.61083783361137,2.4159154799726,2.290918601814
225,3,baseline,0,0,0,0,0,0,0,2.61083783361137,2.4159154799726,2.290918601814
227,3,valued,3.21944238743024,3.16628351739309,2.70020153210648,3.50495819272094,3.29369082735187,2.72971592517333,-0.0531588700371444,2.68544383447117,2.64656708677695,2.55124059313589
227,3,devalued,3.52185529955924,0.783252595050926,1.0491536968656,0.700230580468359,0.600373507818824,0.599928803674917,-2.73860270450831,2.68544383447117,2.64656708677695,2.55124059313589
227,3,baseline,0,0,0,0,0,0,0,2.68544383447117,2.64656708677695,2.55124059313589
229,3,valued,4.71079089004015,2.45516846542965,2.40180040579637,2.51011597899798,2.4535890114946,3.34583020060097,-2.2556224246105,0.145185433563948,4.61709492783098,4.54293023097493
229,3,devalued,5.13341651601698,2.73260865784253,2.95296761699402,2.69329186132292,2.55156649521066,3.24481394984605,-2.40080785817445,0.145185433563948,4.61709492783098,4.54293023097493
229,3,baseline,0,0,0,0,0,0,0,0.145185433563948,4.61709492783098,4.54293023097493
230,3,valued,4.40866043916796,4.28510047761,5.05025904192712,4.85393332176631,2.95110906913657,4.36035095451763,-0.123559961557959,0.445171747930405,4.5180912451039,4.4775925030395
230,3,devalued,4.75055915502103,4.18182744553267,5.24414339860021,4.38422310418746,2.91711583381033,3.42986524988496,-0.568731709488364,0.445171747930405,4.5180912451039,4.4775925030395
230,3,baseline,0,0,0,0,0,0,0,0.445171747930405,4.5180912451039,4.4775925030395
232,3,valued,4.99189643395465,3.53151068789078,3.34818068198709,3.99386733423498,3.25248404745028,3.21398213164669,-1.46038574606387,-0.366331652032971,4.66224671858673,4.616462869107
232,3,devalued,4.814826508335,3.7207724143041,3.7529057214062,3.21029404960523,4.19911747190088,3.01459833345037,-1.0940540940309,-0.366331652032971,4.66224671858673,4.616462869107
232,3,baseline,0,0,0,0,0,0,0,-0.366331652032971,4.66224671858673,4.616462869107
234,3,valued,4.26078162790322,3.49292489670023,4.03375825551683,2.75203057654162,3.69298585804224,3.43595203795739,-0.767856731202986,3.2831390481571,3.6996035458073,3.96870009826642
234,3,devalued,4.16780205410639,0.116806274746306,0.249847611682963,0.100571212555955,0,0.0502388161028474,-4.05099577936008,3.2831390481571,3.6996035458073,3.96870009826642
234,3,baseline,0,0,0,0,0,0,0,3.2831390481571,3.6996035458073,3.96870009826642
235,3,valued,5.1752080267817,4.23687570197896,4.84761355135828,3.46034197978658,4.40267157479203,3.84224918610055,-0.938332324802735,1.61025427692058,5.03904530485092,4.99588026928414
235,3,devalued,5.20623175328886,2.65764515156555,3.04721149127935,3.482471637028,1.44325232638929,2.3786057364947,-2.54858660172331,1.61025427692058,5.03904530485092,4.99588026928414
235,3,baseline,0,0,0,0,0,0,0,1.61025427692058,5.03904530485092,4.99588026928414
238,3,valued,4.30704672078931,1.38481265553166,0.149864400966564,2.65390834659747,1.35066521903096,1.41734584748804,-2.92223406525765,1.23707083917859,3.73906648491518,3.71476112620213
238,3,devalued,4.15930490443623,0,0,0,0,0,-4.15930490443623,1.23707083917859,3.73906648491518,3.71476112620213
238,3,baseline,0,0,0,0,0,0,0,1.23707083917859,3.73906648491518,3.71476112620213
239,3,valued,4.01986933921345,4.23546069197862,4.6562561574137,3.75270167557467,4.29742424294749,4.282584696925,0.215591352765171,0.198187859850125,4.18430688618502,4.17239455615639
239,3,devalued,4.1952050919032,4.21260858481825,4.08364439837583,4.60222196334894,3.95195939272997,4.38205214268605,0.0174034929150455,0.198187859850125,4.18430688618502,4.17239455615639
239,3,baseline,0,0,0,0,0,0,0,0.198187859850125,4.18430688618502,4.17239455615639
240,3,valued,4.19541781514084,1.79531924473716,1.69294195206783,1.70197399948258,1.99104178266109,0.794372945355184,-2.40009857040368,-0.358437233740584,3.73931435250998,3.6496557316223
240,3,devalued,4.22260089361846,2.18093955695536,1.75423314218816,2.00184953300594,2.78673599567198,1.36015191932297,-2.0416613366631,-0.358437233740584,3.73931435250998,3.6496557316223
240,3,baseline,0,0,0,0,0,0,0,-0.358437233740584,3.73931435250998,3.6496557316223
241,3,valued,4.5318610258292,3.63533529694446,4.20421672532096,2.79958661528005,3.90220255023237,3.90043132666815,-0.896525728884737,0.581609008903333,3.83627077455086,3.75684699210474
